34	5	1
34	10	1
34	109	1
34	17	1
34	116	1
35	72	1
35	215	1
35	56	1
35	187	1
35	28	1
36	14	1
36	7	1
37	14	1
38	20	1
38	27	2
38	28	1
38	6	1
39	98	1
39	67	1
39	132	1
39	5	1
39	70	1
39	9	1
39	10	1
39	44	1
39	14	1
39	143	1
39	102	1
39	211	1
39	89	1
39	26	1
39	27	1
39	92	1
39	29	1
40	68	1
40	1	1
40	140	1
41	48	1
42	0	3
42	5	3
42	10	4
42	142	1
42	144	1
42	17	1
42	18	1
42	19	1
42	27	1
42	28	4
42	30	1
42	159	1
42	32	1
42	33	1
42	35	1
42	45	1
42	175	1
42	49	1
42	178	1
42	53	1
42	56	1
42	185	1
42	188	1
42	67	1
42	79	1
42	80	1
42	81	1
42	82	1
42	91	1
42	93	1
42	98	1
42	106	1
42	21	1
43	2	1
43	3	1
43	4	1
43	10	1
43	20	1
44	194	1
44	5	1
44	9	1
44	44	1
44	16	1
44	53	1
44	27	2
44	70	1
45	21	1
46	7	2
46	13	1
46	14	2
46	17	1
46	22	1
46	49	1
46	28	1
47	10	1
48	58	1
49	16	1
50	10	1
51	25	1
52	17	1
52	34	1
52	27	1
52	134	1
52	102	1
53	107	1
54	5	1
54	10	1
54	15	1
54	17	1
55	27	1
56	0	2
56	4	1
56	6	1
56	7	2
56	142	1
56	17	2
56	18	1
56	21	2
56	29	2
56	30	1
56	162	1
56	165	1
56	166	1
56	42	1
56	46	1
56	158	1
56	53	1
56	68	1
56	69	1
56	76	1
56	34	2
56	98	1
56	100	1
57	0	1
57	1	1
57	2	1
57	133	1
57	135	1
57	10	1
57	14	1
57	15	1
57	16	3
57	17	1
57	20	2
57	21	3
57	158	1
57	7	2
57	46	1
57	54	1
57	55	1
57	67	3
57	68	1
57	71	1
57	72	1
57	87	1
57	88	1
57	112	1
58	17	1
58	34	1
58	14	1
59	9	1
59	10	1
