0	96	1
0	193	1
0	98	1
0	3	1
0	1	1
0	7	1
0	57	1
0	31	1
1	0	21
1	1	32
1	3	104
1	4	13
1	5	19
1	6	10
1	8	3
1	9	11
1	10	15
1	11	16
1	12	5
1	15	1
1	16	81
1	17	3
1	18	1
1	19	8
1	20	5
1	21	12
1	22	35
1	23	1
1	24	6
1	26	1
1	27	2
1	28	4
1	29	21
1	30	14
1	33	3
1	34	6
1	36	2
1	37	10
1	38	4
1	39	12
1	40	15
1	41	13
1	43	3
1	44	1
1	45	1
1	47	8
1	48	8
1	49	1
1	52	10
1	54	4
1	55	11
1	56	4
1	57	5
1	58	10
1	59	10
1	60	13
1	62	26
1	63	1
1	65	3
1	66	2
1	67	3
1	68	7
1	69	3
1	70	3
1	72	3
1	73	22
1	74	12
1	75	12
1	76	10
1	77	2
1	78	1
1	79	3
1	80	5
1	81	6
1	82	3
1	83	2
1	84	12
1	85	3
1	86	3
1	87	6
1	88	7
1	89	3
1	91	4
1	92	4
1	93	2
1	94	7
1	95	2
1	96	2
1	97	3
1	101	1
1	102	13
1	103	3
1	109	1
1	111	6
1	112	1
1	113	9
1	114	9
1	115	2
1	116	9
1	117	1
1	120	3
1	121	3
1	124	3
1	125	7
1	126	5
1	129	2
1	130	6
1	134	1
1	135	4
1	141	2
1	143	1
1	144	7
1	145	7
1	146	3
1	147	10
1	148	2
1	150	3
1	152	3
1	154	7
1	155	2
1	157	1
1	158	2
1	159	2
1	160	1
1	162	2
1	163	1
1	164	7
1	165	1
1	166	1
1	168	3
1	171	2
1	172	1
1	177	1
1	183	3
1	184	1
1	185	2
1	186	5
1	187	1
1	190	2
1	192	1
1	194	1
1	195	1
1	197	1
1	198	3
1	199	1
1	200	1
1	201	1
1	202	1
1	203	2
1	204	1
1	205	1
1	208	1
1	223	1
1	224	1
1	233	1
1	235	1
1	240	1
1	241	2
1	242	1
1	244	1
1	245	1
2	0	5
2	1	6
2	2	4
2	3	22
2	4	3
2	5	1
2	7	5
2	8	5
2	9	1
2	10	2
2	11	3
2	13	1
2	14	9
2	15	3
2	16	31
2	19	4
2	21	3
2	22	10
2	23	1
2	31	13
2	32	3
2	35	3
2	36	2
2	37	3
2	38	1
2	39	1
2	40	2
2	46	5
2	47	7
2	49	1
2	50	1
2	54	2
2	58	3
2	61	1
2	62	9
2	65	2
2	66	4
2	71	1
2	72	1
2	73	6
2	74	4
2	75	4
2	77	1
2	79	1
2	80	3
2	81	2
2	86	1
2	87	7
2	92	2
2	94	1
2	95	1
2	97	1
2	98	3
2	100	2
2	102	1
2	107	2
2	108	1
2	112	1
2	124	1
2	132	1
2	135	2
2	139	1
2	141	1
2	144	1
2	149	1
2	150	1
2	151	1
2	152	2
2	158	1
2	159	2
2	164	1
2	168	1
2	171	1
2	172	1
2	173	1
2	182	1
2	190	2
2	191	1
2	200	1
2	202	3
2	203	1
2	207	1
2	209	1
2	210	1
2	211	1
2	215	1
2	219	2
2	224	1
2	226	1
2	230	1
2	231	1
2	232	1
2	236	1
2	239	1
3	0	6
3	1	5
3	2	4
3	3	39
3	4	3
3	5	2
3	6	4
3	7	5
3	8	1
3	10	7
3	12	1
3	13	2
3	15	1
3	16	37
3	18	1
3	22	8
3	24	4
3	29	7
3	31	14
3	34	1
3	39	5
3	40	5
3	41	15
3	44	1
3	47	5
3	48	2
3	49	1
3	52	3
3	53	1
3	54	2
3	56	1
3	57	3
3	58	4
3	60	4
3	62	14
3	63	1
3	66	1
3	69	1
3	70	2
3	72	1
3	73	5
3	74	5
3	75	5
3	76	2
3	77	1
3	78	1
3	79	3
3	80	3
3	81	1
3	82	2
3	83	3
3	84	3
3	85	1
3	87	7
3	88	2
3	91	4
3	92	1
3	94	2
3	95	1
3	96	3
3	98	3
3	100	3
3	113	4
3	116	4
3	118	1
3	120	1
3	122	2
3	124	2
3	129	1
3	130	3
3	134	2
3	135	2
3	143	1
3	151	1
3	152	1
3	154	4
3	158	3
3	161	1
3	166	1
3	167	1
3	168	1
3	171	1
3	172	1
3	174	1
3	183	1
3	186	2
3	187	3
3	190	2
3	202	1
3	208	1
3	212	1
3	214	1
3	216	1
3	217	1
3	226	1
3	227	1
3	228	1
3	234	1
3	242	1
3	244	1
4	3	1
4	196	1
4	135	1
4	107	1
4	13	1
4	35	1
4	125	1
5	0	21
5	1	26
5	2	13
5	3	80
5	4	16
5	5	10
5	6	4
5	7	26
5	12	3
5	13	11
5	15	3
5	16	69
5	19	9
5	20	4
5	21	7
5	24	2
5	26	1
5	29	16
5	30	12
5	31	28
5	32	3
5	33	3
5	34	3
5	35	6
5	36	4
5	37	8
5	39	10
5	43	3
5	44	1
5	45	1
5	46	9
5	47	9
5	48	6
5	49	2
5	51	3
5	52	5
5	53	2
5	55	10
5	56	3
5	57	3
5	58	9
5	60	10
5	61	1
5	62	17
5	65	4
5	66	3
5	68	2
5	69	3
5	72	4
5	74	10
5	75	10
5	76	9
5	77	3
5	78	2
5	79	3
5	80	7
5	81	1
5	82	2
5	84	6
5	86	2
5	87	11
5	88	3
5	89	1
5	90	3
5	92	4
5	93	1
5	94	8
5	95	4
5	96	2
5	97	3
5	98	8
5	100	2
5	102	13
5	103	4
5	104	2
5	106	1
5	107	1
5	111	3
5	112	3
5	114	11
5	115	2
5	116	11
5	119	2
5	120	2
5	121	2
5	124	4
5	125	7
5	126	5
5	127	2
5	130	9
5	133	1
5	134	2
5	135	3
5	139	1
5	141	3
5	145	6
5	146	3
5	147	8
5	148	2
5	150	3
5	152	4
5	154	6
5	157	2
5	158	2
5	159	3
5	160	1
5	164	3
5	165	1
5	167	2
5	170	1
5	171	3
5	172	1
5	173	2
5	180	1
5	183	3
5	184	1
5	186	1
5	187	1
5	188	1
5	190	5
5	192	1
5	197	1
5	200	2
5	201	1
5	202	3
5	203	2
5	206	1
5	208	1
5	209	1
5	211	1
5	215	1
5	216	1
5	218	1
5	219	2
5	224	1
5	225	2
5	226	1
5	230	1
5	233	1
5	234	1
5	235	1
5	236	1
5	240	1
5	243	1
6	0	4
6	1	3
6	2	1
6	3	12
6	179	1
6	135	1
6	11	1
6	143	1
6	16	7
6	188	1
6	20	1
6	21	2
6	22	4
6	153	1
6	35	1
6	164	1
6	41	1
6	171	1
6	46	1
6	178	1
6	51	1
6	52	2
6	185	1
6	59	1
6	60	1
6	61	1
6	62	2
6	65	1
6	196	1
6	198	1
6	72	1
6	74	1
6	75	1
6	76	1
6	211	1
6	86	2
6	87	4
6	88	1
6	91	1
6	101	1
6	96	1
6	227	1
6	100	2
6	105	1
6	107	1
6	111	2
6	113	1
6	114	1
6	115	1
6	117	1
7	0	11
7	2	6
7	3	30
7	4	7
7	5	2
7	11	11
7	12	3
7	13	3
7	14	15
7	15	1
7	16	26
7	17	1
7	19	2
7	21	6
7	22	11
7	24	2
7	27	1
7	29	2
7	31	3
7	34	1
7	35	2
7	37	4
7	40	7
7	41	4
7	43	1
7	46	2
7	50	2
7	52	2
7	53	1
7	54	2
7	55	6
7	57	1
7	58	3
7	59	4
7	60	7
7	62	5
7	63	1
7	72	2
7	73	9
7	74	6
7	76	5
7	79	2
7	81	1
7	83	2
7	84	2
7	85	2
7	88	2
7	90	1
7	91	3
7	92	1
7	93	1
7	98	3
7	99	1
7	100	3
7	101	1
7	102	1
7	104	1
7	106	1
7	111	1
7	113	1
7	114	1
7	116	1
7	117	1
7	120	1
7	121	1
7	122	1
7	127	1
7	135	1
7	144	2
7	145	1
7	147	1
7	152	2
7	155	1
7	156	1
7	161	1
7	164	2
7	165	2
7	166	1
7	175	1
7	176	1
7	187	1
7	190	1
7	194	1
7	198	1
7	199	1
7	218	1
8	0	3
8	3	7
8	4	1
8	7	2
8	8	1
8	9	1
8	11	2
8	14	1
8	16	14
8	149	1
8	22	6
8	23	1
8	132	1
8	31	3
8	168	1
8	43	1
8	52	3
8	182	1
8	60	4
8	191	1
8	69	1
8	72	1
8	73	4
8	74	4
8	75	4
8	76	3
8	79	1
8	80	3
8	81	2
8	83	1
8	84	1
8	96	4
8	100	1
8	106	2
8	40	1
8	212	1
8	21	2
9	74	1
9	142	1
9	87	2
9	125	1
10	0	5
10	1	4
10	3	10
10	4	1
10	7	2
10	8	1
10	10	1
10	11	1
10	14	7
10	16	5
10	20	1
10	21	3
10	22	4
10	152	1
10	29	2
10	35	1
10	36	1
10	39	2
10	40	4
10	41	3
10	135	1
10	47	1
10	49	1
10	52	2
10	55	1
10	184	1
10	186	1
10	59	1
10	60	1
10	65	1
10	73	2
10	84	1
10	90	1
10	101	1
10	105	1
10	107	1
10	111	1
10	122	1
11	128	1
12	7	1
12	74	1
12	75	1
12	13	1
12	111	1
12	16	1
12	145	1
12	180	1
12	87	2
12	156	1
12	62	1
13	131	1
13	3	3
13	196	1
13	231	1
